2025-09-13 16:25:59,673 - INFO - logging in using static token
2025-09-13 16:39:16,582 - INFO - Synced 2 command(s)
2025-09-13 16:39:25,585 - ERROR - Failed to start Minecraft server.
2025-09-13 16:39:58,227 - INFO - logging in using static token
2025-09-13 16:40:00,436 - INFO - Shard ID None has connected to Gateway (Session ID: 90527f03514b5125cf6c5d30d2394f92).
2025-09-13 16:40:02,606 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-13 16:40:03,297 - INFO - Synced 2 command(s)
2025-09-13 16:40:21,315 - ERROR - Failed to start Minecraft server.
2025-09-13 16:41:16,573 - INFO - logging in using static token
2025-09-13 16:41:18,869 - INFO - Shard ID None has connected to Gateway (Session ID: 3f1e1e5c5589b7a84b00e1fece1c7d5d).
2025-09-13 16:41:20,894 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-13 16:41:21,484 - INFO - Synced 2 command(s)
2025-09-13 16:41:25,166 - ERROR - Failed to start Minecraft server.
2025-09-13 16:42:47,820 - INFO - logging in using static token
2025-09-13 16:42:50,093 - INFO - Shard ID None has connected to Gateway (Session ID: 16d72e090669dc20f76fcc451124262f).
2025-09-13 16:42:52,285 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-13 16:42:52,802 - INFO - Synced 2 command(s)
2025-09-13 16:42:55,077 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-13 16:45:40,261 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-13 16:46:55,184 - INFO - logging in using static token
2025-09-13 16:46:57,536 - INFO - Shard ID None has connected to Gateway (Session ID: 0853ec3dfaceb6e1c95bcd4a561074a8).
2025-09-13 16:46:59,640 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-13 16:47:00,218 - INFO - Synced 2 command(s)
2025-09-13 16:47:03,458 - ERROR - Error starting Minecraft server: Logger.log() missing 1 required positional argument: 'msg'
2025-09-13 16:47:03,458 - ERROR - Failed to start Minecraft server: Error starting Minecraft server: Logger.log() missing 1 required positional argument: 'msg'
2025-09-13 16:47:04,025 - ERROR - Failed to start Minecraft server.
2025-09-13 16:47:30,523 - INFO - logging in using static token
2025-09-13 16:47:32,753 - INFO - Shard ID None has connected to Gateway (Session ID: bcfb5db33ed16130069a5ba6e1f951e1).
2025-09-13 16:47:34,935 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-13 16:47:35,476 - INFO - Synced 2 command(s)
2025-09-13 16:47:36,353 - INFO - Minecraft server is not running.
2025-09-13 16:47:36,863 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-13 16:56:41,537 - INFO - logging in using static token
2025-09-13 16:56:43,874 - INFO - Shard ID None has connected to Gateway (Session ID: 69df00a1650b2077162fc885d81fe7a8).
2025-09-13 16:56:45,891 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-13 16:56:46,503 - INFO - Synced 2 command(s)
2025-09-13 16:56:53,822 - INFO - Minecraft server is running.
2025-09-13 16:56:54,423 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-13 17:24:26,546 - INFO - logging in using static token
2025-09-13 17:24:28,902 - INFO - Shard ID None has connected to Gateway (Session ID: fbeeb29ed6353c5e45390adc1212b594).
2025-09-13 17:24:31,097 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-13 17:24:31,691 - INFO - Synced 2 command(s)
2025-09-13 17:24:35,697 - INFO - Minecraft server is not running.
2025-09-13 17:24:37,409 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-19 20:12:17,955 - INFO - logging in using static token
2025-09-19 20:12:20,199 - INFO - Shard ID None has connected to Gateway (Session ID: e0d5cfbf85c30be30860aff3b192b2cf).
2025-09-19 20:12:22,218 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-19 20:12:22,750 - INFO - Synced 2 command(s)
2025-09-19 20:12:45,045 - INFO - [bot-commands] jinbe_prodeh: can you tell me what is going on with this message?
2025-09-19 20:12:46,797 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:12:46,818 - INFO - Chat history saved successfully.
2025-09-19 20:12:49,250 - INFO - Slash command response sent to jinbe_prodeh in bot-commands
2025-09-19 20:13:19,479 - INFO - logging in using static token
2025-09-19 20:13:21,709 - INFO - Shard ID None has connected to Gateway (Session ID: f609fa14570dde752292ae58e7795d8f).
2025-09-19 20:13:23,924 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-19 20:13:24,437 - INFO - Synced 2 command(s)
2025-09-19 20:13:36,561 - INFO - [bot-commands] jinbe_prodeh: can you tell me what this message is about?
2025-09-19 20:13:38,866 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:13:38,888 - INFO - Chat history saved successfully.
2025-09-19 20:13:41,361 - INFO - Slash command response sent to jinbe_prodeh in bot-commands
2025-09-19 20:14:02,256 - INFO - [bot-commands] jinbe_prodeh: what does this message say?
2025-09-19 20:14:04,660 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:14:04,666 - INFO - Chat history saved successfully.
2025-09-19 20:14:08,095 - INFO - Slash command response sent to jinbe_prodeh in bot-commands
2025-09-19 20:20:49,855 - INFO - logging in using static token
2025-09-19 20:20:52,285 - INFO - Shard ID None has connected to Gateway (Session ID: 6f8e3ac077636894b5973cfce62646f8).
2025-09-19 20:20:54,304 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-19 20:20:54,880 - INFO - Synced 2 command(s)
2025-09-19 20:21:08,737 - INFO - [perverted-old-man] jinbe_prodeh: Message ignored due to '!ignore' prefix.
2025-09-19 20:21:11,041 - INFO - [perverted-old-man] jinbe_prodeh: Hi 👋
2025-09-19 20:21:12,737 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:21:12,775 - INFO - Chat history saved successfully.
2025-09-19 20:21:14,261 - INFO - Sent public chunked response in perverted-old-man
2025-09-19 20:21:23,990 - INFO - [perverted-old-man] jinbe_prodeh: what stories?
2025-09-19 20:21:25,822 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:21:25,827 - INFO - Chat history saved successfully.
2025-09-19 20:21:28,286 - INFO - Sent public chunked response in perverted-old-man
2025-09-19 20:21:51,424 - INFO - [perverted-old-man] jinbe_prodeh: sure.. but first of all.. who are you?
2025-09-19 20:21:54,629 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:21:54,632 - INFO - Chat history saved successfully.
2025-09-19 20:21:56,514 - INFO - Sent public chunked response in perverted-old-man
2025-09-19 20:22:55,708 - INFO - logging in using static token
2025-09-19 20:22:57,958 - INFO - Shard ID None has connected to Gateway (Session ID: 9c962d3de4186c8d95b687e6fc733fc9).
2025-09-19 20:22:59,996 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-19 20:23:00,527 - INFO - Synced 2 command(s)
2025-09-19 20:23:12,259 - INFO - logging in using static token
2025-09-19 20:23:14,604 - INFO - Shard ID None has connected to Gateway (Session ID: 1300990d5b571df850712a5688626358).
2025-09-19 20:23:16,782 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-19 20:23:27,254 - INFO - [perverted-old-man] jinbe_prodeh: Message ignored due to '!ignore' prefix.
2025-09-19 20:23:29,601 - INFO - [perverted-old-man] jinbe_prodeh: Hi 👋
2025-09-19 20:23:31,782 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:23:31,816 - INFO - Chat history saved successfully.
2025-09-19 20:23:32,790 - INFO - Sent public chunked response in perverted-old-man
2025-09-19 20:23:45,871 - INFO - [perverted-old-man] jinbe_prodeh: Hello there!
who are you?
2025-09-19 20:23:47,417 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:23:47,421 - INFO - Chat history saved successfully.
2025-09-19 20:23:47,894 - INFO - Sent public chunked response in perverted-old-man
2025-09-19 20:23:59,761 - INFO - [perverted-old-man] jinbe_prodeh: no under the hood. who are you?
are you an llm or a human?
2025-09-19 20:24:01,887 - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-19 20:24:01,890 - INFO - Chat history saved successfully.
2025-09-19 20:24:01,892 - INFO - Synced 2 command(s)
2025-09-19 20:24:03,431 - INFO - Sent public chunked response in perverted-old-man
2025-09-19 20:24:11,556 - INFO - [perverted-old-man] jinbe_prodeh: Message ignored due to '!ignore' prefix.
2025-09-26 13:23:47,707 - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-09-26 13:23:47,710 - INFO - logging in using static token
2025-09-26 13:23:50,182 - INFO - Shard ID None has connected to Gateway (Session ID: b5545ce8e9d9cd16f7ed53d4e166e8bd).
2025-09-26 13:28:08,710 - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-09-26 13:28:08,713 - INFO - logging in using static token
2025-09-26 13:28:11,394 - INFO - Shard ID None has connected to Gateway (Session ID: edff5199e282b2ad2e432dc8a0fb3f0e).
2025-09-26 13:28:13,410 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-26 13:28:13,935 - INFO - Synced 2 command(s)
2025-09-26 13:29:44,732 - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-09-26 13:29:44,735 - INFO - logging in using static token
2025-09-26 13:29:47,086 - INFO - Shard ID None has connected to Gateway (Session ID: fd990ef8b2afeb2e41445818928ce1c7).
2025-09-26 13:29:49,279 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-26 13:29:49,896 - INFO - Synced 2 command(s)
2025-09-26 13:30:54,831 - INFO - Minecraft server is not running.
2025-09-26 13:30:54,971 - ERROR - Failed to start Minecraft server: Terminal method failed: [Errno 2] No such file or directory: 'gnome-terminal'
2025-09-26 13:30:55,532 - ERROR - Failed to start Minecraft server.
2025-09-26 13:35:31,122 - INFO - Minecraft server is running.
2025-09-26 13:35:31,610 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-26 13:36:31,727 - INFO - Minecraft server is not running.
2025-09-26 13:36:31,755 - ERROR - Failed to start Minecraft server: Terminal method failed: [Errno 2] No such file or directory: 'gnome-terminal'
2025-09-26 13:36:32,376 - ERROR - Failed to start Minecraft server.
2025-09-26 13:49:18,021 - INFO - Shard ID None has successfully RESUMED session fd990ef8b2afeb2e41445818928ce1c7.
2025-09-26 13:49:39,256 - INFO - Minecraft server is not running.
2025-09-26 13:49:39,295 - ERROR - Failed to start Minecraft server: Terminal method failed: [Errno 2] No such file or directory: 'gnome-terminal'
2025-09-26 13:49:40,021 - ERROR - Failed to start Minecraft server.
2025-09-26 13:51:45,908 - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-09-26 13:51:45,909 - INFO - logging in using static token
2025-09-26 13:51:48,340 - INFO - Shard ID None has connected to Gateway (Session ID: 177d4d9727f7cb5f1132b4a277121f30).
2025-09-26 13:51:50,358 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-26 13:51:50,886 - INFO - Synced 2 command(s)
2025-09-26 13:51:53,149 - INFO - Minecraft server is not running.
2025-09-26 13:51:54,725 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-26 13:52:19,035 - INFO - Minecraft server is not running.
2025-09-26 13:52:20,686 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-26 13:53:11,217 - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-09-26 13:53:11,219 - INFO - logging in using static token
2025-09-26 13:53:13,910 - INFO - Shard ID None has connected to Gateway (Session ID: 20d93c6d0f9ab39df86d6f485f378e85).
2025-09-26 13:53:16,012 - INFO - Bot PervertedOldMan#3932 is now running!
2025-09-26 13:53:16,586 - INFO - Synced 2 command(s)
2025-09-26 13:56:07,752 - INFO - Minecraft server is not running.
2025-09-26 13:56:09,611 - INFO - Minecraft server started by jinbe_prodeh.
2025-09-26 14:34:11,862 - INFO - Minecraft server is not running.
2025-09-26 14:34:14,450 - INFO - Minecraft server started by lakshyagamer0160.
2025-09-26 15:04:41,997 - ERROR - Attempting a reconnect in 1.00s
Traceback (most recent call last):
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1532, in _create_direct_connection
    hosts = await self._resolve_host(host, port, traces=traces)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1148, in _resolve_host
    return await asyncio.shield(resolved_host_task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1179, in _resolve_host_with_throttle
    addrs = await self._resolver.resolve(host, port, family=self._family)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/resolver.py", line 40, in resolve
    infos = await self._loop.getaddrinfo(
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<5 lines>...
    )
    ^
  File "/usr/lib/python3.13/asyncio/base_events.py", line 939, in getaddrinfo
    return await self.run_in_executor(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
        None, getaddr_func, host, port, family, type, proto, flags)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.13/concurrent/futures/thread.py", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
  File "/usr/lib/python3.13/socket.py", line 977, in getaddrinfo
    for res in _socket.getaddrinfo(host, port, family, type, proto, flags):
               ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
socket.gaierror: [Errno -3] Temporary failure in name resolution

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/client.py", line 724, in connect
    self.ws = await asyncio.wait_for(coro, timeout=60.0)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.13/asyncio/tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/gateway.py", line 383, in from_client
    socket = await client.http.ws_connect(str(url))
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/http.py", line 566, in ws_connect
    return await self.__session.ws_connect(url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/client.py", line 1067, in _ws_connect
    resp = await self.request(
           ^^^^^^^^^^^^^^^^^^^
    ...<11 lines>...
    )
    ^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/client.py", line 770, in _request
    resp = await handler(req)
           ^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/client.py", line 725, in _connect_and_send_request
    conn = await self._connector.connect(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        req, traces=traces, timeout=real_timeout
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 642, in connect
    proto = await self._create_connection(req, traces, timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1209, in _create_connection
    _, proto = await self._create_direct_connection(req, traces, timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1538, in _create_direct_connection
    raise ClientConnectorDNSError(req.connection_key, exc) from exc
aiohttp.client_exceptions.ClientConnectorDNSError: Cannot connect to host gateway-us-east1-d.discord.gg:443 ssl:default [Temporary failure in name resolution]
2025-09-26 15:04:43,042 - ERROR - Attempting a reconnect in 0.24s
Traceback (most recent call last):
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1532, in _create_direct_connection
    hosts = await self._resolve_host(host, port, traces=traces)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1148, in _resolve_host
    return await asyncio.shield(resolved_host_task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1179, in _resolve_host_with_throttle
    addrs = await self._resolver.resolve(host, port, family=self._family)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/resolver.py", line 40, in resolve
    infos = await self._loop.getaddrinfo(
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<5 lines>...
    )
    ^
  File "/usr/lib/python3.13/asyncio/base_events.py", line 939, in getaddrinfo
    return await self.run_in_executor(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
        None, getaddr_func, host, port, family, type, proto, flags)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.13/concurrent/futures/thread.py", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
  File "/usr/lib/python3.13/socket.py", line 977, in getaddrinfo
    for res in _socket.getaddrinfo(host, port, family, type, proto, flags):
               ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
socket.gaierror: [Errno -3] Temporary failure in name resolution

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/client.py", line 724, in connect
    self.ws = await asyncio.wait_for(coro, timeout=60.0)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.13/asyncio/tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/gateway.py", line 383, in from_client
    socket = await client.http.ws_connect(str(url))
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/http.py", line 566, in ws_connect
    return await self.__session.ws_connect(url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/client.py", line 1067, in _ws_connect
    resp = await self.request(
           ^^^^^^^^^^^^^^^^^^^
    ...<11 lines>...
    )
    ^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/client.py", line 770, in _request
    resp = await handler(req)
           ^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/client.py", line 725, in _connect_and_send_request
    conn = await self._connector.connect(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        req, traces=traces, timeout=real_timeout
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 642, in connect
    proto = await self._create_connection(req, traces, timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1209, in _create_connection
    _, proto = await self._create_direct_connection(req, traces, timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1538, in _create_direct_connection
    raise ClientConnectorDNSError(req.connection_key, exc) from exc
aiohttp.client_exceptions.ClientConnectorDNSError: Cannot connect to host gateway-us-east1-d.discord.gg:443 ssl:default [Temporary failure in name resolution]
2025-09-26 15:04:43,297 - ERROR - Attempting a reconnect in 6.52s
Traceback (most recent call last):
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1532, in _create_direct_connection
    hosts = await self._resolve_host(host, port, traces=traces)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1148, in _resolve_host
    return await asyncio.shield(resolved_host_task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/connector.py", line 1179, in _resolve_host_with_throttle
    addrs = await self._resolver.resolve(host, port, family=self._family)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/resolver.py", line 40, in resolve
    infos = await self._loop.getaddrinfo(
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<5 lines>...
    )
    ^
  File "/usr/lib/python3.13/asyncio/base_events.py", line 939, in getaddrinfo
    return await self.run_in_executor(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
        None, getaddr_func, host, port, family, type, proto, flags)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.13/concurrent/futures/thread.py", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
  File "/usr/lib/python3.13/socket.py", line 977, in getaddrinfo
    for res in _socket.getaddrinfo(host, port, family, type, proto, flags):
               ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
socket.gaierror: [Errno -3] Temporary failure in name resolution

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/client.py", line 724, in connect
    self.ws = await asyncio.wait_for(coro, timeout=60.0)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.13/asyncio/tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/gateway.py", line 383, in from_client
    socket = await client.http.ws_connect(str(url))
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/discord/http.py", line 566, in ws_connect
    return await self.__session.ws_connect(url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/mnt/Programming/programming/Github/Perverted-Old-Man-Discord-Bot/venv/lib/python3.13/site-packages/aiohttp/client.py", line 1067, in _ws_connect
    resp = await self.request(
           ^^^^^^^^^^^^^^^^^^^
    ...<11 lines>...
    )
    ^
